CZ_LNK_KEY,BASE_YYMM,BILL_ACNT_NO,ENTR_NO,CUST_NO,YY10_AGELV_ID,CUST_AGE,PP_CD,PP_NM,ENTR_STTS_CD,FRST_ENTR_DT,SPPS_AMT,SMLS_STLM_AMT,TOT_BILL_AMT,DP_LOAD_DTTM,DP_LOAD_USER_ID,SEX_DV_CD
210145,202609,BILL-210145,ENTR-PAYMENT-BASELINE-0145,210145,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-07T23:00:00,synthetic-seeder,M
210146,202609,BILL-210146,ENTR-PAYMENT-BASELINE-0146,210146,4,48,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-08T23:00:00,synthetic-seeder,F
210147,202609,BILL-210147,ENTR-PAYMENT-BASELINE-0147,210147,4,49,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-09T23:00:00,synthetic-seeder,M
210148,202609,BILL-210148,ENTR-PAYMENT-BASELINE-0148,210148,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-08T23:00:00,synthetic-seeder,F
210149,202609,BILL-210149,ENTR-PAYMENT-BASELINE-0149,210149,5,51,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-05T23:00:00,synthetic-seeder,M
210150,202609,BILL-210150,ENTR-PAYMENT-BASELINE-0150,210150,5,52,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-06T23:00:00,synthetic-seeder,F
210151,202609,BILL-210151,ENTR-PAYMENT-BASELINE-0151,210151,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-07T23:00:00,synthetic-seeder,M
210152,202609,BILL-210152,ENTR-PAYMENT-BASELINE-0152,210152,5,54,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-08T23:00:00,synthetic-seeder,F
210153,202609,BILL-210153,ENTR-PAYMENT-BASELINE-0153,210153,5,55,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-05T23:00:00,synthetic-seeder,M
210154,202609,BILL-210154,ENTR-PAYMENT-BASELINE-0154,210154,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-06T23:00:00,synthetic-seeder,F
210155,202609,BILL-210155,ENTR-PAYMENT-BASELINE-0155,210155,5,57,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-07T23:00:00,synthetic-seeder,M
210156,202609,BILL-210156,ENTR-PAYMENT-BASELINE-0156,210156,5,58,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-08T23:00:00,synthetic-seeder,F
210157,202609,BILL-210157,ENTR-PAYMENT-BASELINE-0157,210157,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-05T23:00:00,synthetic-seeder,M
210158,202609,BILL-210158,ENTR-PAYMENT-BASELINE-0158,210158,6,60,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-06T23:00:00,synthetic-seeder,F
210159,202609,BILL-210159,ENTR-PAYMENT-BASELINE-0159,210159,6,61,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-07T23:00:00,synthetic-seeder,M
210160,202609,BILL-210160,ENTR-PAYMENT-BASELINE-0160,210160,2,22,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-08T23:00:00,synthetic-seeder,F
210161,202609,BILL-210161,ENTR-PAYMENT-BASELINE-0161,210161,2,23,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-05T23:00:00,synthetic-seeder,M
210162,202609,BILL-210162,ENTR-PAYMENT-BASELINE-0162,210162,2,24,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-06T23:00:00,synthetic-seeder,F
210163,202609,BILL-210163,ENTR-PAYMENT-BASELINE-0163,210163,2,25,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-07T23:00:00,synthetic-seeder,M
210164,202609,BILL-210164,ENTR-PAYMENT-BASELINE-0164,210164,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-08T23:00:00,synthetic-seeder,F
210165,202609,BILL-210165,ENTR-PAYMENT-BASELINE-0165,210165,2,27,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-05T23:00:00,synthetic-seeder,M
210166,202609,BILL-210166,ENTR-PAYMENT-BASELINE-0166,210166,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-06T23:00:00,synthetic-seeder,F
210167,202609,BILL-210167,ENTR-PAYMENT-BASELINE-0167,210167,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-07T23:00:00,synthetic-seeder,M
210168,202609,BILL-210168,ENTR-PAYMENT-BASELINE-0168,210168,3,30,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-08T23:00:00,synthetic-seeder,F
210169,202609,BILL-210169,ENTR-PAYMENT-BASELINE-0169,210169,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-05T23:00:00,synthetic-seeder,M
210170,202609,BILL-210170,ENTR-PAYMENT-BASELINE-0170,210170,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-06T23:00:00,synthetic-seeder,F
210171,202609,BILL-210171,ENTR-PAYMENT-BASELINE-0171,210171,3,33,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-07T23:00:00,synthetic-seeder,M
210172,202609,BILL-210172,ENTR-PAYMENT-BASELINE-0172,210172,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-08T23:00:00,synthetic-seeder,F
210173,202609,BILL-210173,ENTR-PAYMENT-BASELINE-0173,210173,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-05T23:00:00,synthetic-seeder,M
210174,202609,BILL-210174,ENTR-PAYMENT-BASELINE-0174,210174,3,36,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-06T23:00:00,synthetic-seeder,F
210175,202609,BILL-210175,ENTR-PAYMENT-BASELINE-0175,210175,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-07T23:00:00,synthetic-seeder,M
210176,202609,BILL-210176,ENTR-PAYMENT-BASELINE-0176,210176,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-08T23:00:00,synthetic-seeder,F
210177,202609,BILL-210177,ENTR-PAYMENT-BASELINE-0177,210177,3,39,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-05T23:00:00,synthetic-seeder,M
210178,202609,BILL-210178,ENTR-PAYMENT-BASELINE-0178,210178,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-06T23:00:00,synthetic-seeder,F
210179,202609,BILL-210179,ENTR-PAYMENT-BASELINE-0179,210179,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-07T23:00:00,synthetic-seeder,M
210180,202609,BILL-210180,ENTR-PAYMENT-BASELINE-0180,210180,4,42,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-08T23:00:00,synthetic-seeder,F
210181,202609,BILL-210181,ENTR-PAYMENT-BASELINE-0181,210181,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-05T23:00:00,synthetic-seeder,M
210182,202609,BILL-210182,ENTR-PAYMENT-BASELINE-0182,210182,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-06T23:00:00,synthetic-seeder,F
210183,202609,BILL-210183,ENTR-PAYMENT-BASELINE-0183,210183,4,45,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-07T23:00:00,synthetic-seeder,M
210184,202609,BILL-210184,ENTR-PAYMENT-BASELINE-0184,210184,4,46,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-08T23:00:00,synthetic-seeder,F
210185,202609,BILL-210185,ENTR-PAYMENT-BASELINE-0185,210185,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-05T23:00:00,synthetic-seeder,M
210186,202609,BILL-210186,ENTR-PAYMENT-BASELINE-0186,210186,4,48,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-06T23:00:00,synthetic-seeder,F
210187,202609,BILL-210187,ENTR-PAYMENT-BASELINE-0187,210187,4,49,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-07T23:00:00,synthetic-seeder,M
210188,202609,BILL-210188,ENTR-PAYMENT-BASELINE-0188,210188,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-08T23:00:00,synthetic-seeder,F
210189,202609,BILL-210189,ENTR-PAYMENT-BASELINE-0189,210189,5,51,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-05T23:00:00,synthetic-seeder,M
210190,202609,BILL-210190,ENTR-PAYMENT-BASELINE-0190,210190,5,52,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-06T23:00:00,synthetic-seeder,F
210191,202609,BILL-210191,ENTR-PAYMENT-BASELINE-0191,210191,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-07T23:00:00,synthetic-seeder,M
210192,202609,BILL-210192,ENTR-PAYMENT-BASELINE-0192,210192,5,54,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-08T23:00:00,synthetic-seeder,F
210193,202609,BILL-210193,ENTR-PAYMENT-BASELINE-0193,210193,5,55,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-05T23:00:00,synthetic-seeder,M
210194,202609,BILL-210194,ENTR-PAYMENT-BASELINE-0194,210194,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-06T23:00:00,synthetic-seeder,F
210195,202609,BILL-210195,ENTR-PAYMENT-BASELINE-0195,210195,5,57,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-07T23:00:00,synthetic-seeder,M
210196,202609,BILL-210196,ENTR-PAYMENT-BASELINE-0196,210196,5,58,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-08T23:00:00,synthetic-seeder,F
210197,202609,BILL-210197,ENTR-PAYMENT-BASELINE-0197,210197,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-05T23:00:00,synthetic-seeder,M
210198,202609,BILL-210198,ENTR-PAYMENT-BASELINE-0198,210198,6,60,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-06T23:00:00,synthetic-seeder,F
210199,202609,BILL-210199,ENTR-PAYMENT-BASELINE-0199,210199,6,61,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-07T23:00:00,synthetic-seeder,M
210200,202609,BILL-210200,ENTR-PAYMENT-BASELINE-0200,210200,2,22,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-08T23:00:00,synthetic-seeder,F
210201,202609,BILL-210201,ENTR-PAYMENT-BASELINE-0201,210201,2,23,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-05T23:00:00,synthetic-seeder,M
210202,202609,BILL-210202,ENTR-PAYMENT-BASELINE-0202,210202,2,24,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-06T23:00:00,synthetic-seeder,F
210203,202609,BILL-210203,ENTR-PAYMENT-BASELINE-0203,210203,2,25,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-07T23:00:00,synthetic-seeder,M
210204,202609,BILL-210204,ENTR-PAYMENT-BASELINE-0204,210204,2,26,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-08T23:00:00,synthetic-seeder,F
210205,202609,BILL-210205,ENTR-PAYMENT-BASELINE-0205,210205,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,15000,90000,2026-09-05T23:00:00,synthetic-seeder,M
210206,202609,BILL-210206,ENTR-PAYMENT-BASELINE-0206,210206,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,20000,95000,2026-09-06T23:00:00,synthetic-seeder,F
210207,202609,BILL-210207,ENTR-PAYMENT-BASELINE-0207,210207,2,29,5G-STD-01,5G 스탠다드,A,20230801,3300,25000,103300,2026-09-07T23:00:00,synthetic-seeder,M
210208,202609,BILL-210208,ENTR-PAYMENT-BASELINE-0208,210208,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,30000,105000,2026-09-08T23:00:00,synthetic-seeder,F
210209,202609,BILL-210209,ENTR-PAYMENT-BASELINE-0209,210209,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,35000,110000,2026-09-05T23:00:00,synthetic-seeder,M
210210,202609,BILL-210210,ENTR-PAYMENT-BASELINE-0210,210210,3,32,5G-STD-01,5G 스탠다드,A,20230801,3300,10000,88300,2026-09-06T23:00:00,synthetic-seeder,F
211001,202609,BILL-211001,ENTR-PAYMENT-BASELINE-1001,211001,2,22,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-04T23:00:00,synthetic-seeder,M
211002,202609,BILL-211002,ENTR-PAYMENT-BASELINE-1002,211002,2,23,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
211003,202609,BILL-211003,ENTR-PAYMENT-BASELINE-1003,211003,2,24,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
211004,202609,BILL-211004,ENTR-PAYMENT-BASELINE-1004,211004,2,25,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-07T23:00:00,synthetic-seeder,F
211005,202609,BILL-211005,ENTR-PAYMENT-BASELINE-1005,211005,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
211006,202609,BILL-211006,ENTR-PAYMENT-BASELINE-1006,211006,2,27,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
211007,202609,BILL-211007,ENTR-PAYMENT-BASELINE-1007,211007,2,28,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-10T23:00:00,synthetic-seeder,M
211008,202609,BILL-211008,ENTR-PAYMENT-BASELINE-1008,211008,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
211009,202609,BILL-211009,ENTR-PAYMENT-BASELINE-1009,211009,3,30,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
211010,202609,BILL-211010,ENTR-PAYMENT-BASELINE-1010,211010,3,31,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-06T23:00:00,synthetic-seeder,F
211011,202609,BILL-211011,ENTR-PAYMENT-BASELINE-1011,211011,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
211012,202609,BILL-211012,ENTR-PAYMENT-BASELINE-1012,211012,3,33,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
211013,202609,BILL-211013,ENTR-PAYMENT-BASELINE-1013,211013,3,34,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-09T23:00:00,synthetic-seeder,M
211014,202609,BILL-211014,ENTR-PAYMENT-BASELINE-1014,211014,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
211015,202609,BILL-211015,ENTR-PAYMENT-BASELINE-1015,211015,3,36,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
211016,202609,BILL-211016,ENTR-PAYMENT-BASELINE-1016,211016,3,37,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-05T23:00:00,synthetic-seeder,F
211017,202609,BILL-211017,ENTR-PAYMENT-BASELINE-1017,211017,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
211018,202609,BILL-211018,ENTR-PAYMENT-BASELINE-1018,211018,3,39,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
211019,202609,BILL-211019,ENTR-PAYMENT-BASELINE-1019,211019,4,40,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-08T23:00:00,synthetic-seeder,M
211020,202609,BILL-211020,ENTR-PAYMENT-BASELINE-1020,211020,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
211021,202609,BILL-211021,ENTR-PAYMENT-BASELINE-1021,211021,4,42,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
211022,202609,BILL-211022,ENTR-PAYMENT-BASELINE-1022,211022,4,43,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-04T23:00:00,synthetic-seeder,F
211023,202609,BILL-211023,ENTR-PAYMENT-BASELINE-1023,211023,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
211024,202609,BILL-211024,ENTR-PAYMENT-BASELINE-1024,211024,4,45,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
211025,202609,BILL-211025,ENTR-PAYMENT-BASELINE-1025,211025,4,46,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-07T23:00:00,synthetic-seeder,M
211026,202609,BILL-211026,ENTR-PAYMENT-BASELINE-1026,211026,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
211027,202609,BILL-211027,ENTR-PAYMENT-BASELINE-1027,211027,4,48,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
211028,202609,BILL-211028,ENTR-PAYMENT-BASELINE-1028,211028,4,49,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-10T23:00:00,synthetic-seeder,F
211029,202609,BILL-211029,ENTR-PAYMENT-BASELINE-1029,211029,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
211030,202609,BILL-211030,ENTR-PAYMENT-BASELINE-1030,211030,5,51,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
211031,202609,BILL-211031,ENTR-PAYMENT-BASELINE-1031,211031,5,52,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-06T23:00:00,synthetic-seeder,M
211032,202609,BILL-211032,ENTR-PAYMENT-BASELINE-1032,211032,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
211033,202609,BILL-211033,ENTR-PAYMENT-BASELINE-1033,211033,5,54,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
211034,202609,BILL-211034,ENTR-PAYMENT-BASELINE-1034,211034,5,55,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-09T23:00:00,synthetic-seeder,F
211035,202609,BILL-211035,ENTR-PAYMENT-BASELINE-1035,211035,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
211036,202609,BILL-211036,ENTR-PAYMENT-BASELINE-1036,211036,5,57,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
211037,202609,BILL-211037,ENTR-PAYMENT-BASELINE-1037,211037,5,58,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-05T23:00:00,synthetic-seeder,M
211038,202609,BILL-211038,ENTR-PAYMENT-BASELINE-1038,211038,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
211039,202609,BILL-211039,ENTR-PAYMENT-BASELINE-1039,211039,6,60,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
211040,202609,BILL-211040,ENTR-PAYMENT-BASELINE-1040,211040,6,61,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-08T23:00:00,synthetic-seeder,F
211041,202609,BILL-211041,ENTR-PAYMENT-BASELINE-1041,211041,2,22,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
211042,202609,BILL-211042,ENTR-PAYMENT-BASELINE-1042,211042,2,23,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
211043,202609,BILL-211043,ENTR-PAYMENT-BASELINE-1043,211043,2,24,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-04T23:00:00,synthetic-seeder,M
211044,202609,BILL-211044,ENTR-PAYMENT-BASELINE-1044,211044,2,25,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
211045,202609,BILL-211045,ENTR-PAYMENT-BASELINE-1045,211045,2,26,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
211046,202609,BILL-211046,ENTR-PAYMENT-BASELINE-1046,211046,2,27,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-07T23:00:00,synthetic-seeder,F
211047,202609,BILL-211047,ENTR-PAYMENT-BASELINE-1047,211047,2,28,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
211048,202609,BILL-211048,ENTR-PAYMENT-BASELINE-1048,211048,2,29,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
211049,202609,BILL-211049,ENTR-PAYMENT-BASELINE-1049,211049,3,30,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-10T23:00:00,synthetic-seeder,M
211050,202609,BILL-211050,ENTR-PAYMENT-BASELINE-1050,211050,3,31,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
211051,202609,BILL-211051,ENTR-PAYMENT-BASELINE-1051,211051,3,32,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
211052,202609,BILL-211052,ENTR-PAYMENT-BASELINE-1052,211052,3,33,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-06T23:00:00,synthetic-seeder,F
211053,202609,BILL-211053,ENTR-PAYMENT-BASELINE-1053,211053,3,34,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,M
211054,202609,BILL-211054,ENTR-PAYMENT-BASELINE-1054,211054,3,35,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
211055,202609,BILL-211055,ENTR-PAYMENT-BASELINE-1055,211055,3,36,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-09T23:00:00,synthetic-seeder,M
211056,202609,BILL-211056,ENTR-PAYMENT-BASELINE-1056,211056,3,37,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,F
211057,202609,BILL-211057,ENTR-PAYMENT-BASELINE-1057,211057,3,38,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
211058,202609,BILL-211058,ENTR-PAYMENT-BASELINE-1058,211058,3,39,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-05T23:00:00,synthetic-seeder,F
211059,202609,BILL-211059,ENTR-PAYMENT-BASELINE-1059,211059,4,40,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,M
211060,202609,BILL-211060,ENTR-PAYMENT-BASELINE-1060,211060,4,41,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
211061,202609,BILL-211061,ENTR-PAYMENT-BASELINE-1061,211061,4,42,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-08T23:00:00,synthetic-seeder,M
211062,202609,BILL-211062,ENTR-PAYMENT-BASELINE-1062,211062,4,43,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,F
211063,202609,BILL-211063,ENTR-PAYMENT-BASELINE-1063,211063,4,44,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
211064,202609,BILL-211064,ENTR-PAYMENT-BASELINE-1064,211064,4,45,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-04T23:00:00,synthetic-seeder,F
211065,202609,BILL-211065,ENTR-PAYMENT-BASELINE-1065,211065,4,46,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,M
211066,202609,BILL-211066,ENTR-PAYMENT-BASELINE-1066,211066,4,47,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-06T23:00:00,synthetic-seeder,F
211067,202609,BILL-211067,ENTR-PAYMENT-BASELINE-1067,211067,4,48,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-07T23:00:00,synthetic-seeder,M
211068,202609,BILL-211068,ENTR-PAYMENT-BASELINE-1068,211068,4,49,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,F
211069,202609,BILL-211069,ENTR-PAYMENT-BASELINE-1069,211069,5,50,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-09T23:00:00,synthetic-seeder,M
211070,202609,BILL-211070,ENTR-PAYMENT-BASELINE-1070,211070,5,51,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-10T23:00:00,synthetic-seeder,F
211071,202609,BILL-211071,ENTR-PAYMENT-BASELINE-1071,211071,5,52,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,M
211072,202609,BILL-211072,ENTR-PAYMENT-BASELINE-1072,211072,5,53,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-05T23:00:00,synthetic-seeder,F
211073,202609,BILL-211073,ENTR-PAYMENT-BASELINE-1073,211073,5,54,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-06T23:00:00,synthetic-seeder,M
211074,202609,BILL-211074,ENTR-PAYMENT-BASELINE-1074,211074,5,55,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-07T23:00:00,synthetic-seeder,F
211075,202609,BILL-211075,ENTR-PAYMENT-BASELINE-1075,211075,5,56,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-08T23:00:00,synthetic-seeder,M
211076,202609,BILL-211076,ENTR-PAYMENT-BASELINE-1076,211076,5,57,5G-STD-01,5G 스탠다드,A,20230801,3300,0,78300,2026-09-09T23:00:00,synthetic-seeder,F
211077,202609,BILL-211077,ENTR-PAYMENT-BASELINE-1077,211077,5,58,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-10T23:00:00,synthetic-seeder,M
211078,202609,BILL-211078,ENTR-PAYMENT-BASELINE-1078,211078,5,59,5G-STD-01,5G 스탠다드,A,20230801,0,0,75000,2026-09-04T23:00:00,synthetic-seeder,F
