P_YYYYMMDD,CZ_LNK_KEY,BASE_DT,CALL_ID,CALL_CRTE_DTTM,CUST_CNSL_TM,STT_TXT_CNTN,INQU_CNTN,CSLR_PRSS_CNTN,CNSL_ALL_SMRY_CNTN,CUST_SNMT_NM,CNSL_SBJC_TIT_NM,CNSL_SCLS_CD,CNSL_THMA_NM,ENTR_NO,CUST_NO,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-12,320109,20260912,CALL-320109,2026-09-12T14:09:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0109,320109,2026-09-12T16:09:00,synthetic-seeder
2026-09-12,320117,20260912,CALL-320117,2026-09-12T14:17:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0117,320117,2026-09-12T16:17:00,synthetic-seeder
2026-09-12,320115,20260912,CALL-320115,2026-09-12T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0115,320115,2026-09-12T16:15:00,synthetic-seeder
2026-09-12,320102,20260912,CALL-320102,2026-09-12T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0102,320102,2026-09-12T16:02:00,synthetic-seeder
2026-09-13,320211,20260913,CALL-320211,2026-09-13T14:11:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0211,320211,2026-09-13T16:11:00,synthetic-seeder
2026-09-13,320216,20260913,CALL-320216,2026-09-13T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0216,320216,2026-09-13T16:16:00,synthetic-seeder
2026-09-13,320203,20260913,CALL-320203,2026-09-13T14:03:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0203,320203,2026-09-13T16:03:00,synthetic-seeder
2026-09-13,320212,20260913,CALL-320212,2026-09-13T14:12:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0212,320212,2026-09-13T16:12:00,synthetic-seeder
2026-09-13,320213,20260913,CALL-320213,2026-09-13T14:13:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0213,320213,2026-09-13T16:13:00,synthetic-seeder
2026-09-13,320201,20260913,CALL-320201,2026-09-13T14:01:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0201,320201,2026-09-13T16:01:00,synthetic-seeder
2026-09-13,320202,20260913,CALL-320202,2026-09-13T14:02:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0202,320202,2026-09-13T16:02:00,synthetic-seeder
2026-09-14,320306,20260914,CALL-320306,2026-09-14T14:06:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0306,320306,2026-09-14T16:06:00,synthetic-seeder
2026-09-14,320317,20260914,CALL-320317,2026-09-14T14:17:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0317,320317,2026-09-14T16:17:00,synthetic-seeder
2026-09-14,320315,20260914,CALL-320315,2026-09-14T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0315,320315,2026-09-14T16:15:00,synthetic-seeder
2026-09-14,320312,20260914,CALL-320312,2026-09-14T14:12:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0312,320312,2026-09-14T16:12:00,synthetic-seeder
2026-09-14,320319,20260914,CALL-320319,2026-09-14T14:19:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0319,320319,2026-09-14T16:19:00,synthetic-seeder
2026-09-14,320304,20260914,CALL-320304,2026-09-14T14:04:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0304,320304,2026-09-14T16:04:00,synthetic-seeder
2026-09-15,320401,20260915,CALL-320401,2026-09-15T14:01:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0401,320401,2026-09-15T16:01:00,synthetic-seeder
2026-09-15,320403,20260915,CALL-320403,2026-09-15T14:03:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0403,320403,2026-09-15T16:03:00,synthetic-seeder
2026-09-15,320406,20260915,CALL-320406,2026-09-15T14:06:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0406,320406,2026-09-15T16:06:00,synthetic-seeder
2026-09-15,320415,20260915,CALL-320415,2026-09-15T14:15:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0415,320415,2026-09-15T16:15:00,synthetic-seeder
2026-09-15,320413,20260915,CALL-320413,2026-09-15T14:13:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0413,320413,2026-09-15T16:13:00,synthetic-seeder
2026-09-16,320511,20260916,CALL-320511,2026-09-16T14:11:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0511,320511,2026-09-16T16:11:00,synthetic-seeder
2026-09-16,320508,20260916,CALL-320508,2026-09-16T14:08:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0508,320508,2026-09-16T16:08:00,synthetic-seeder
2026-09-16,320516,20260916,CALL-320516,2026-09-16T14:16:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0516,320516,2026-09-16T16:16:00,synthetic-seeder
2026-09-16,320505,20260916,CALL-320505,2026-09-16T14:05:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0505,320505,2026-09-16T16:05:00,synthetic-seeder
2026-09-17,320609,20260917,CALL-320609,2026-09-17T14:09:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0609,320609,2026-09-17T16:09:00,synthetic-seeder
2026-09-17,320618,20260917,CALL-320618,2026-09-17T14:18:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0618,320618,2026-09-17T16:18:00,synthetic-seeder
2026-09-17,320611,20260917,CALL-320611,2026-09-17T14:11:00,300,여행에 맞는 로밍 요금제를 안내받고 가입하고 싶어요.,로밍 요금제 안내 및 가입 요청,상담원 로밍 가입 처리 완료,로밍 요금제 안내 후 가입 처리 완료,상담완료,로밍 요금제 가입,ROAM-PLAN-01,해외 로밍 이용,ENTR-ROAMING-POST-0611,320611,2026-09-17T16:11:00,synthetic-seeder
