P_YYYYMMDD,BASE_YYMM,ENTR_NO,ENTR_SVC_SEQNO,CUST_NO,PROD_CD,PROD_NM,BUY_PRC_YN,VAT_INCL_ALL_AMT,SVC_STTS_CD,SVC_STRT_DT,SVC_END_DT,SRVL_YN,EXPY_YN,PROD_ENTR_DAYS,PROD_ENTR_MMCT,ATRC_CHNL_DIVS_NM,EXPY_CHNL_DIVS_NM,BQ_LOAD_DTTM,BQ_LOAD_USER_ID
2026-09-06,202609,ENTR-VAS-BASELINE-0199,ENTR-VAS-BASELINE-0199-1,110199,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0199,ENTR-VAS-BASELINE-0199-2,110199,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0199,ENTR-VAS-BASELINE-0199-3,110199,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0200,ENTR-VAS-BASELINE-0200-1,110200,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0200,ENTR-VAS-BASELINE-0200-2,110200,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0200,ENTR-VAS-BASELINE-0200-3,110200,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0201,ENTR-VAS-BASELINE-0201-1,110201,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0201,ENTR-VAS-BASELINE-0201-2,110201,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0201,ENTR-VAS-BASELINE-0201-3,110201,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0202,ENTR-VAS-BASELINE-0202-1,110202,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0202,ENTR-VAS-BASELINE-0202-2,110202,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0202,ENTR-VAS-BASELINE-0202-3,110202,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0203,ENTR-VAS-BASELINE-0203-1,110203,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0203,ENTR-VAS-BASELINE-0203-2,110203,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0203,ENTR-VAS-BASELINE-0203-3,110203,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0204,ENTR-VAS-BASELINE-0204-1,110204,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0204,ENTR-VAS-BASELINE-0204-2,110204,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0204,ENTR-VAS-BASELINE-0204-3,110204,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0205,ENTR-VAS-BASELINE-0205-1,110205,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0205,ENTR-VAS-BASELINE-0205-2,110205,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0205,ENTR-VAS-BASELINE-0205-3,110205,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0206,ENTR-VAS-BASELINE-0206-1,110206,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0206,ENTR-VAS-BASELINE-0206-2,110206,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0206,ENTR-VAS-BASELINE-0206-3,110206,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0207,ENTR-VAS-BASELINE-0207-1,110207,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0207,ENTR-VAS-BASELINE-0207-2,110207,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0207,ENTR-VAS-BASELINE-0207-3,110207,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0208,ENTR-VAS-BASELINE-0208-1,110208,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0208,ENTR-VAS-BASELINE-0208-2,110208,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0208,ENTR-VAS-BASELINE-0208-3,110208,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0209,ENTR-VAS-BASELINE-0209-1,110209,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0209,ENTR-VAS-BASELINE-0209-2,110209,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0209,ENTR-VAS-BASELINE-0209-3,110209,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0210,ENTR-VAS-BASELINE-0210-1,110210,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0210,ENTR-VAS-BASELINE-0210-2,110210,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0210,ENTR-VAS-BASELINE-0210-3,110210,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0211,ENTR-VAS-BASELINE-0211-1,110211,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0211,ENTR-VAS-BASELINE-0211-2,110211,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0211,ENTR-VAS-BASELINE-0211-3,110211,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0212,ENTR-VAS-BASELINE-0212-1,110212,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0212,ENTR-VAS-BASELINE-0212-2,110212,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0212,ENTR-VAS-BASELINE-0212-3,110212,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0213,ENTR-VAS-BASELINE-0213-1,110213,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0213,ENTR-VAS-BASELINE-0213-2,110213,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0213,ENTR-VAS-BASELINE-0213-3,110213,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0214,ENTR-VAS-BASELINE-0214-1,110214,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0214,ENTR-VAS-BASELINE-0214-2,110214,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0214,ENTR-VAS-BASELINE-0214-3,110214,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0215,ENTR-VAS-BASELINE-0215-1,110215,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0215,ENTR-VAS-BASELINE-0215-2,110215,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0215,ENTR-VAS-BASELINE-0215-3,110215,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0216,ENTR-VAS-BASELINE-0216-1,110216,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0216,ENTR-VAS-BASELINE-0216-2,110216,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0216,ENTR-VAS-BASELINE-0216-3,110216,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0217,ENTR-VAS-BASELINE-0217-1,110217,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0217,ENTR-VAS-BASELINE-0217-2,110217,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0217,ENTR-VAS-BASELINE-0217-3,110217,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0218,ENTR-VAS-BASELINE-0218-1,110218,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0218,ENTR-VAS-BASELINE-0218-2,110218,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0218,ENTR-VAS-BASELINE-0218-3,110218,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0219,ENTR-VAS-BASELINE-0219-1,110219,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0219,ENTR-VAS-BASELINE-0219-2,110219,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0219,ENTR-VAS-BASELINE-0219-3,110219,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0220,ENTR-VAS-BASELINE-0220-1,110220,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0220,ENTR-VAS-BASELINE-0220-2,110220,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0220,ENTR-VAS-BASELINE-0220-3,110220,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0221,ENTR-VAS-BASELINE-0221-1,110221,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0221,ENTR-VAS-BASELINE-0221-2,110221,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0221,ENTR-VAS-BASELINE-0221-3,110221,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0222,ENTR-VAS-BASELINE-0222-1,110222,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0222,ENTR-VAS-BASELINE-0222-2,110222,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0222,ENTR-VAS-BASELINE-0222-3,110222,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0223,ENTR-VAS-BASELINE-0223-1,110223,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0223,ENTR-VAS-BASELINE-0223-2,110223,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0223,ENTR-VAS-BASELINE-0223-3,110223,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0224,ENTR-VAS-BASELINE-0224-1,110224,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0224,ENTR-VAS-BASELINE-0224-2,110224,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0224,ENTR-VAS-BASELINE-0224-3,110224,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0225,ENTR-VAS-BASELINE-0225-1,110225,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0225,ENTR-VAS-BASELINE-0225-2,110225,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0225,ENTR-VAS-BASELINE-0225-3,110225,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0226,ENTR-VAS-BASELINE-0226-1,110226,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0226,ENTR-VAS-BASELINE-0226-2,110226,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0226,ENTR-VAS-BASELINE-0226-3,110226,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0227,ENTR-VAS-BASELINE-0227-1,110227,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0227,ENTR-VAS-BASELINE-0227-2,110227,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0227,ENTR-VAS-BASELINE-0227-3,110227,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0228,ENTR-VAS-BASELINE-0228-1,110228,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0228,ENTR-VAS-BASELINE-0228-2,110228,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-07,202609,ENTR-VAS-BASELINE-0228,ENTR-VAS-BASELINE-0228-3,110228,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1133,37,디지털,,2026-09-07T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0229,ENTR-VAS-BASELINE-0229-1,110229,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0229,ENTR-VAS-BASELINE-0229-2,110229,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-08,202609,ENTR-VAS-BASELINE-0229,ENTR-VAS-BASELINE-0229-3,110229,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1134,37,디지털,,2026-09-08T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0230,ENTR-VAS-BASELINE-0230-1,110230,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0230,ENTR-VAS-BASELINE-0230-2,110230,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-09,202609,ENTR-VAS-BASELINE-0230,ENTR-VAS-BASELINE-0230-3,110230,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1135,37,디지털,,2026-09-09T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0231,ENTR-VAS-BASELINE-0231-1,110231,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0231,ENTR-VAS-BASELINE-0231-2,110231,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-10,202609,ENTR-VAS-BASELINE-0231,ENTR-VAS-BASELINE-0231-3,110231,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1136,37,디지털,,2026-09-10T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0232,ENTR-VAS-BASELINE-0232-1,110232,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0232,ENTR-VAS-BASELINE-0232-2,110232,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-04,202609,ENTR-VAS-BASELINE-0232,ENTR-VAS-BASELINE-0232-3,110232,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1130,37,디지털,,2026-09-04T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0233,ENTR-VAS-BASELINE-0233-1,110233,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0233,ENTR-VAS-BASELINE-0233-2,110233,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-05,202609,ENTR-VAS-BASELINE-0233,ENTR-VAS-BASELINE-0233-3,110233,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1131,37,디지털,,2026-09-05T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0234,ENTR-VAS-BASELINE-0234-1,110234,VAS-SAFE-01,스팸 차단,Y,3300,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0234,ENTR-VAS-BASELINE-0234-2,110234,VAS-MEDIA-02,미디어팩,Y,7700,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
2026-09-06,202609,ENTR-VAS-BASELINE-0234,ENTR-VAS-BASELINE-0234-3,110234,VAS-RING-03,통화연결음,Y,1100,A,2023-08-01,9999-12-31,Y,N,1132,37,디지털,,2026-09-06T23:00:00,synthetic-seeder
